-322.51834 33.787186 -22.182566 -11.897951 6.281673 49.27636 36.21182 22.216583 -9.27819 -10.266543 6.058724 28.183302 29.544474 -8.799889 -4.746152 25.262133 36.07726 27.856136 14.296919 6.796891,7
-348.41415 131.85686 -68.15094 -42.43384 7.5562053 -13.119702 -25.083775 -8.452804 10.684656 20.504787 38.984585 48.595207 29.57018 10.396222 -3.705085 -12.642759 1.0593997 23.326588 23.813633 3.9623504,3
-445.27222 53.640713 41.200928 12.914833 22.39162 10.333728 15.3560295 12.22036 15.959603 12.988329 7.6892548 1.1669216 -1.8815459 -0.8225302 5.4071865 10.764026 11.290335 7.429924 4.4192915 2.8575244,4
-315.19507 151.09177 1.5044981 0.50422174 5.1469064 -9.320674 -18.501976 -16.697672 -12.261472 -12.566836 -4.022198 2.5454752 -4.2419715 -9.795848 -2.1496985 0.77157784 -0.93838036 -1.865563 -2.8857934 1.6650671,5
-390.59116 97.47176 53.96288 20.39516 15.051357 7.5386524 7.086549 1.2885858 0.9171519 -2.6155455 -1.5760009 -1.5082911 0.76148176 1.2612084 1.4393638 0.78400725 1.0763588 1.4055561 2.1299376 3.8100436,4
-299.53677 42.162918 -98.47146 5.7538 -22.545488 -1.3109185 -35.96581 -15.008615 -21.54529 -6.5499463 -1.5109143 9.132828 34.013523 23.589428 38.40633 27.89117 -13.459009 -27.162615 -14.319418 9.778536,5
-442.08206 49.523087 -21.185522 -6.804175 -2.2394798 6.7240033 -4.1365805 3.0616 2.2551723 0.70746166 0.003113472 10.28917 17.74329 21.397585 19.483326 12.397312 4.120237 -2.6042285 0.7487523 6.779393,3
-289.99124 137.82474 -2.1322467 -13.192999 2.7653193 7.924667 5.3920393 3.3895488 0.69314474 -15.344279 -8.198876 -1.2784903 7.60697 0.6814331 -3.0079122 -0.98476005 5.277318 8.562784 1.7546729 6.4636903,7
-289.0212 101.17068 -14.093685 23.754482 -1.0530927 -9.232983 -8.682582 -3.4811676 4.517129 3.3696454 -12.553172 -19.162834 -11.583059 9.371044 29.540243 40.191822 46.969883 39.080654 21.492823 -5.7244368,1
-214.23859 159.4099 -31.630657 13.971068 -6.6738296 16.330297 -16.014977 -2.3489969 -11.385315 3.611312 -6.7390485 -13.840244 -12.034102 6.0991244 3.473649 -6.060481 -7.045979 -7.219787 8.641313 1.5111934,0
-287.78275 115.44966 -55.110737 -21.167217 -15.372525 -4.6242948 -12.336264 -14.34514 -20.296124 -4.1466365 -8.736563 5.610855 22.257956 30.43838 31.85008 14.140857 -4.6656494 -23.968557 -10.070706 3.9656682,2
-291.04144 118.474396 -17.418612 -7.1540284 -13.346349 14.784412 1.552829 18.617159 5.190427 -2.0473351 -0.18448304 1.2021925 6.0688186 3.6893291 -1.7325555 -0.54192114 0.69248474 5.8300734 -0.41321233 1.8804822,7
-226.98433 94.054924 -11.469789 19.409628 -5.4911833 19.16487 -5.2853794 -5.4908257 -12.2796755 -2.0120885 -8.820057 -18.591282 -14.213683 -5.30155 -8.551473 19.808466 33.65411 36.118904 37.980095 14.770179,0
-291.569 112.823326 -63.9544 -20.70705 -4.620889 -14.036657 -19.250801 -16.258062 -5.59709 -11.543622 -14.402824 -2.9227154 6.037648 4.0468955 4.297208 3.4752157 6.502286 4.485205 -3.9460065 0.8570824,5
-443.1877 78.553795 9.526945 -7.6550393 4.152726 6.0310435 2.3552315 3.4836094 6.122996 8.298507 16.28025 28.759941 32.541454 24.175068 11.534954 -0.022557084 -4.3250065 1.9820117 9.618253 8.841442,3
-198.46245 102.155464 -29.051172 18.95026 -2.0951874 5.209948 -6.6248903 2.4480433 -3.435449 4.4741206 -3.7897964 -6.2600274 -14.364591 -4.422525 5.7673774 9.531054 22.016329 35.762615 31.686186 14.106239,6
-319.31366 78.202156 -61.658478 -26.339272 -18.446505 -15.653981 -1.644536 13.454211 21.129423 4.636185 -7.7464356 -24.052471 -26.83475 -3.50575 21.182594 29.581743 14.793532 5.315865 7.263755 1.1063957,3
-395.32257 66.54362 -52.537216 -42.79283 -7.2892556 6.3236938 14.787194 25.87979 35.699184 13.631661 -26.321814 -30.220922 1.8080299 33.04243 35.45726 9.06893 -9.1038885 -8.412086 -6.549797 -2.121831,5
-346.51312 131.07878 75.560356 32.622368 30.537886 12.549196 13.63431 7.1908703 12.497504 8.433493 7.574612 8.2594385 9.93603 4.7812014 2.9093752 2.7081542 1.0641943 -0.47087863 -0.92298466 0.906458,6
-316.19922 46.67273 -12.813685 9.7700405 -2.8625312 14.723301 -5.074751 -8.233176 -2.2273362 28.581806 2.5510526 -10.366109 -8.513334 22.747683 14.216795 -8.7151985 10.325748 19.637005 18.722414 11.15072,1
-362.70914 120.231064 55.551556 32.722748 19.092834 7.4179997 0.5026551 -0.4707116 0.54226464 2.0319808 0.68154824 -0.9853883 -2.123559 -1.2338312 1.185173 1.2993567 0.4821047 1.715468 3.429074 6.4229274,1
-193.09183 126.18153 -67.13082 28.195934 2.4048934 -1.5908813 -19.452145 3.2580054 -0.9068609 13.370737 -0.6379476 -10.180814 -8.8199835 4.7115784 5.9152355 3.5156627 -7.5595393 -8.630581 10.030782 24.986538,1
-326.64072 37.264305 -57.98728 -8.106433 -21.234566 -11.691764 -31.100574 -1.9380326 13.948277 34.209442 24.387205 25.180925 13.310837 -24.653618 -19.990284 0.5745734 19.955498 25.941133 13.84963 7.452554,5
-319.36075 145.48553 48.722874 20.184523 20.836567 15.258676 7.425288 1.0309908 1.7730247 0.9679098 -1.2470409 -1.6597083 1.3812039 5.59974 6.3580203 -1.1936024 -6.9402246 -6.9501095 -2.4469843 0.22878478,0
-267.6252 58.351757 -59.217876 -13.739906 -22.41087 17.73099 16.772877 33.062813 4.7865353 -2.005918 -12.30293 -5.1133466 15.127192 13.004543 13.020051 -9.833706 -10.621376 12.152677 13.9839945 20.072926,7
-261.92175 23.200884 -20.510695 2.5103889 -13.315246 6.685898 2.1160612 14.2455435 12.877319 8.613407 -27.699024 -12.202641 -1.3906822 32.865967 20.363035 0.5244222 -7.8071713 12.709273 21.62346 3.0619302,1
-291.73636 117.46108 -63.22428 -18.047691 -27.50048 -16.29 -15.956614 -28.544746 -32.77385 0.51083124 -2.5848057 3.1936853 18.999548 29.75536 35.839535 13.090765 -0.08109278 -18.081865 -15.014539 5.995891,2
-194.92674 149.23058 -39.8872 8.284137 5.605699 13.369468 -11.537938 4.983029 0.716418 3.804987 -7.669608 -4.5522428 5.431376 1.2013125 -4.5123277 -13.444997 -10.5153 -2.6802328 2.8327994 1.4977491,6
-207.96577 79.177666 -43.392544 34.728397 -10.925179 2.375754 -15.558605 -1.8868775 -5.66522 11.627864 -4.1332054 3.9627342 3.2128837 20.115551 22.53608 16.403023 6.916935 7.801942 4.0941186 5.943241,1
-237.63983 34.6865 -18.82307 8.702091 -17.1974 7.329795 -16.331095 -9.052153 -17.72381 16.08234 3.050551 30.094023 27.528944 23.631943 -2.5913992 -13.662375 -20.656618 6.940497 32.022057 8.5005865,1
-297.37265 125.2715 -2.1643012 23.827068 4.9773936 -1.5505494 2.4465203 4.1386795 -7.3897176 -5.820792 -8.642228 -8.397622 -7.7055225 -0.5711611 2.4317675 -3.0497475 -6.795603 -5.9901476 -1.3134875 -5.4997587,1
-219.76254 59.932777 1.1835089 20.49359 -3.9456909 6.8708577 -19.980982 -1.3463954 7.211176 21.978128 29.39894 31.320698 7.021694 -12.058389 -32.86351 -26.90132 -3.5402997 19.187214 14.047471 0.5979395,0
-245.3834 196.25148 -11.811711 7.0996227 1.0646586 -0.74060005 -8.4075775 -5.7893887 2.990575 -1.2843263 0.7248326 2.9696705 -3.2723649 -14.037066 -3.838706 -3.644821 -3.404237 1.5190725 -8.909904 -1.9548141,5
-346.9665 57.414867 -34.567863 -15.727944 -20.17547 13.595037 31.411476 41.472675 20.553604 -5.606792 -16.393534 -7.2128787 22.060076 25.155167 13.353667 -1.9868897 -5.2502112 4.657944 10.296507 21.93046,7
-248.92343 68.08284 -35.42514 15.556869 -7.1375 27.770761 -8.717016 -12.589961 8.429761 39.64814 -5.737779 -20.847351 3.0603378 31.70142 -3.8761263 -3.2124844 32.454456 24.292797 15.667407 5.9592543,1
-338.77036 140.38712 11.352277 10.272304 1.0312332 4.348248 -3.7840984 1.1855597 -4.047177 -2.6614313 -8.092793 -6.2639503 -0.6310767 1.9686403 -1.3093008 -7.050309 -5.5405045 -0.15651867 3.642722 2.5662599,6
-387.79395 21.03424 -67.460304 1.8684993 29.605997 35.56685 36.02149 2.9529645 -20.233429 13.459153 35.765003 20.172972 -29.133371 -10.976815 32.206844 25.382153 -12.475617 2.547166 24.262243 -8.406949,2
-297.5458 60.853077 -81.27599 4.5579543 -27.686064 12.096157 -37.921165 -11.989628 -5.2905517 -14.23157 -25.60687 -7.2765536 2.3677797 -3.0542495 19.861988 43.743732 32.612843 16.9176 8.378156 -12.69212,5
-264.20328 112.99501 -19.159729 18.325653 13.290733 25.689985 -5.02391 -6.8192954 -6.5826335 0.77034783 -1.8253582 -5.1855984 -6.638849 -6.257851 -2.9533002 -3.5290108 -18.52159 -13.351094 0.70651215 -1.4843508,0
-373.06616 -7.064202 -76.54856 -21.88167 -4.565439 6.635194 -17.330807 20.13657 20.496763 18.124577 7.108548 -14.694249 -19.8325 -1.6239998 31.700489 32.633064 -7.4859715 -9.3478365 5.6360617 7.685863,5
-159.7261 147.64284 -86.18611 1.3930758 -7.6173387 -10.03537 -21.639471 -1.309253 -12.7288265 10.277434 3.3167675 -13.271626 -14.560119 0.14723706 5.939587 -3.2103324 6.7864347 15.361467 28.55864 17.229551,1
-247.82661 103.43299 -23.043201 29.328867 18.168438 12.213141 -4.8353744 4.534465 0.90190166 3.5653098 -5.3271575 1.617016 -0.878731 -3.934474 -6.4665275 -4.0214643 -2.3768463 6.848532 16.480543 32.182247,6
-267.3538 144.23851 -10.917751 16.788692 17.4775 2.335296 -5.28394 2.0708237 0.63971907 0.7513392 -4.3161435 -10.679684 -15.168419 -2.6996028 9.848454 12.081192 11.527466 3.1230407 -1.3922724 -7.7203503,1
-301.07614 155.7977 -43.757168 -7.7277093 11.220755 -3.0318239 -12.950431 -4.855658 0.13215297 -3.8771646 -4.6799707 -1.7809585 -5.7786827 -9.995748 -2.615645 -8.863189 -4.995466 -1.4578148 -8.960987 -4.3241897,5
-255.63936 90.54444 -0.9926673 21.95121 0.88880193 6.212746 -21.485617 -6.1033616 -13.166991 -2.505323 10.179788 20.839342 31.860983 37.21781 13.076805 -12.019715 -31.863672 -20.468874 -0.6309051 10.448011,0
-280.61765 129.6061 -28.00468 20.569174 -2.7948 -8.809576 -13.855927 -2.1816826 -10.424473 -1.5206339 -12.308039 -9.98681 -13.366283 -3.169823 3.5299995 1.0248195 4.9986978 2.941241 14.278837 7.4919925,1
-186.71996 169.9784 -39.946133 6.486952 11.356127 13.702783 -13.224947 1.4817654 -6.920455 2.5916786 -3.1764548 2.1257298 6.4830785 -6.8513727 -8.425596 -8.920462 -4.833167 -9.807029 -1.3537463 6.061119,6
-260.91693 124.749504 -84.448845 2.8242688 -9.065993 8.1175375 -18.612408 4.461705 2.6263928 -4.6036334 -18.682615 -5.241147 -8.196734 -6.1824026 -8.062277 -9.204566 -8.92702 -4.7453704 6.388088 -5.2420416,3
-490.8423 63.025364 43.32945 14.227996 19.105705 8.443915 11.947585 5.6096907 7.8641047 7.6479726 11.1774845 12.00388 9.347321 3.762185 1.2618548 2.4637997 5.3987126 6.1028657 4.3181634 2.9933355,4
-249.70604 106.298904 -36.7703 -8.356952 -15.5581045 17.71236 -11.900583 12.39 -7.678396 -6.609753 -3.398268 9.103412 7.5731955 -6.4515285 -8.71801 -5.682188 -8.447198 -4.9532366 -1.0051547 23.308662,7
-266.7881 162.38382 4.4313364 12.196989 7.8588514 2.2597861 19.038418 -8.6465225 -24.028973 3.871945 6.977774 9.160196 18.624958 11.408946 0.75076103 -4.984447 -10.39854 -19.33517 -22.917725 -25.073088,2
-272.98898 169.57051 5.060711 18.944305 -5.4258842 3.270564 24.822493 9.420429 -18.4941 12.553893 15.268734 0.11745717 -2.8476367 -14.210607 -18.048765 -18.020107 -5.711758 2.2695134 10.81915 10.71356,2
-308.21548 150.4202 -1.2632563 8.188548 33.436317 21.22887 10.442179 9.822159 7.683169 2.0338228 -1.8701174 -1.9834133 -1.262608 -4.9477386 -6.222471 -8.49241 -7.3762784 -0.44042176 3.6408699 0.18644433,6
-270.77267 160.96625 25.133553 24.63764 25.076225 14.882216 0.9001665 5.6532307 -0.7931298 -10.214181 -12.193783 -2.3823636 5.6080956 2.070446 -1.83135 0.4036139 -5.714698 -6.891097 3.4704163 4.264492,6
-231.79086 127.55459 -88.96736 19.301165 7.3212533 6.217448 -9.693081 -1.0166215 -23.494505 -4.1073427 -11.164518 -10.34408 0.45390326 -13.362314 -6.7158866 -7.8533797 -9.153048 -8.538745 -13.049963 -6.6878242,5
-350.18198 102.273895 -62.94034 -10.390383 -19.335897 -3.9542243 -23.554354 -13.766281 -5.4702706 -13.620481 -17.015484 -17.24443 -19.508986 -15.0293045 -3.1112316 6.78612 35.325123 56.629524 35.136997 26.844099,5
-294.83505 50.782024 -49.110218 -14.664377 -15.69439 18.968342 15.992918 31.974789 22.864218 5.84798 -20.806864 -20.159647 -2.8953874 14.268115 45.844776 34.317074 11.294605 3.721416 -5.476837 -5.1264257,7
-248.471 122.41137 -99.8932 -4.3529367 -28.906315 -9.915555 -33.5012 -9.265012 -2.583934 -1.553313 -18.877249 -12.743138 5.3114634 -8.231417 -1.8588289 3.450247 -2.698548 -10.521869 -15.905446 -12.760706,5
-354.58572 55.83377 -65.03257 -20.531492 -1.2493619 4.166682 38.11585 44.91548 23.43547 -5.080126 -26.408056 -13.193366 18.642607 38.288517 12.054585 -19.885637 -15.127491 8.298806 15.107673 6.914866,2
-236.30873 120.51301 -25.971453 32.402176 20.853807 7.5472326 -3.396032 -2.7111726 -8.444812 1.4270203 9.266147 6.90172 6.090264 2.3190742 -4.736806 -4.1795917 -6.0377326 -12.154878 -6.0469418 -0.00026449581,6
-342.4026 30.362276 -98.01709 -7.7808332 39.701862 34.948444 24.698912 20.281984 -18.445398 -11.135176 20.640102 28.215906 -3.425237 -19.93826 -2.9416277 28.436049 24.492565 -10.350877 10.882912 6.26212,2
-266.28568 115.166306 -17.228273 13.5788555 -0.017935118 6.0657864 -5.1858177 -0.020427184 -10.642897 0.81921625 -10.468463 0.85942936 6.90394 11.582037 14.395625 22.700777 20.678684 12.859687 -5.766177 -16.474674,6
-205.7487 88.78855 -51.979233 6.7962494 -17.028788 19.92198 -10.809079 2.2211883 -17.631023 6.868798 18.099337 26.609499 29.384594 14.647924 13.568811 -8.771706 -21.942476 -16.580664 8.523522 16.12237,7
-228.29842 153.72774 -79.50019 1.333156 8.807842 5.471658 3.3269076 9.095287 -6.8162785 1.3155147 -1.2017508 3.6411786 4.633972 -18.428894 -27.318584 -20.587755 -17.783705 -18.714094 -5.479802 -2.29015,2
-330.06903 94.83115 -74.26885 -29.356249 -5.464065 -5.536186 -15.42099 -7.428012 -1.7501932 -0.9245431 2.267893 10.850516 23.174875 19.179764 23.2741 12.626268 2.3536851 -0.24042176 -9.222634 2.8059065,5
-323.96423 153.02275 44.26854 28.675936 32.706406 25.337887 7.581753 -1.0357089 3.6579099 4.1017804 -0.5447372 -4.945 -6.1924157 -5.757855 -9.395398 -14.630376 -12.82628 -6.736854 -4.992301 -5.2183323,0
-285.20947 68.90603 -23.00068 24.861076 -13.053572 -7.0422854 -16.50776 -4.443447 -9.910198 -4.057233 -12.42472 -13.508477 -11.681503 6.697715 22.825174 34.65961 36.382854 31.325401 14.73998 -5.6085615,1
-184.43542 192.946 -50.272194 3.068039 5.0953736 -11.779621 -7.0086246 8.550295 2.5554004 5.9155774 1.3498303 8.47863 8.950699 -9.549171 -9.937268 -1.880996 7.8170743 6.2313175 2.0387328 -3.985386,2
-285.9401 83.065796 -10.815423 16.31352 9.6790285 17.913366 25.072088 16.161453 1.1819704 -4.4831014 9.222234 29.366838 22.928648 -3.188766 -15.064377 -1.0855901 16.267721 6.2069116 -0.33434504 9.931454,6
-214.16533 34.1045 -15.882529 12.465977 -12.132177 21.795101 -5.0782657 1.3452203 -15.853449 18.910116 14.803394 7.531422 -28.500017 -5.922997 32.474976 23.023972 -2.697542 19.375227 26.094156 5.4823036,1
-194.33475 182.43214 -12.923423 -13.851802 20.878143 -3.998226 -8.507993 10.343709 17.531664 1.789692 8.563199 9.389937 10.603362 -1.472024 5.369293 3.6450536 -2.5781546 -1.2456639 5.9351926 10.354501,6
-371.52292 91.58529 -40.03931 2.4371521 -4.984352 -8.727696 -18.820013 -14.276689 -7.0378146 -12.441401 -20.271303 -13.149608 -6.899614 -17.931988 -7.6624556 1.9152147 11.797888 36.067314 44.672882 39.605503,5
-213.44736 71.164604 -26.888115 13.315829 2.2389224 -1.3762922 -9.049939 -1.7072091 -3.8927863 17.546646 23.711554 32.633106 20.075615 -4.8829017 -21.530334 -19.931128 -0.455963 22.63642 3.9029014 -7.1444335,6
-258.75806 183.41805 -27.116045 -7.324229 8.713159 0.6482814 11.008229 6.177132 -4.9661565 3.2720356 1.3316468 1.6819136 -3.828839 -23.315548 -26.09587 -22.659826 -14.07638 0.6030665 12.471701 7.3531427,2
-313.77933 137.07162 10.837793 1.739912 15.349735 4.59097 5.2222424 -2.0733552 -19.075869 -25.02644 -29.196037 -24.270473 -7.671527 -1.842571 -1.994606 0.7395351 -0.33645347 6.570697 27.58133 44.412354,2
-341.31393 129.48415 -44.25069 -15.243023 -7.0891523 -19.68696 -16.51516 -7.2672353 -4.637689 -15.714264 -13.805792 -13.827081 -22.356606 -11.450423 5.244799 13.076272 38.37081 52.977074 40.252056 21.906939,5
-289.9493 114.10044 -23.228302 -11.866529 -5.7906556 6.6138697 -1.3426436 -6.8606205 -8.965081 -19.235626 -3.3529391 7.849449 23.77336 26.735527 42.19271 46.06772 32.35331 4.0699663 -19.421827 -9.557534,7
-258.4009 98.49643 -28.306812 31.05316 -2.210583 0.88178897 -10.12544 6.970907 3.6644075 2.1305203 -11.131576 -12.733354 -9.349597 19.360813 40.07609 40.172554 40.293743 23.118214 3.5017076 -12.947669,1
-236.21898 81.41728 -46.234615 -1.5970405 -16.792818 11.9351635 -3.77434 13.044603 -12.87744 -8.943678 -14.631946 -3.2787588 12.547204 28.559464 39.38154 38.95061 20.435162 7.0589232 -13.204573 -5.913529,7
-386.41202 155.1487 15.971964 -29.285501 -4.4716997 2.5802393 -6.59943 -2.2991412 -0.012841312 -8.207034 -6.884372 2.1025958 -0.12802012 -7.524459 -6.4700274 -4.2292295 -6.714048 -3.5442472 10.126238 26.560543,3
-280.88052 41.740818 -26.10357 8.190343 -3.7714121 17.45543 -13.182502 -0.8069636 7.5376596 30.0915 -21.104328 2.5849247 19.631678 5.7545443 -12.945862 24.810898 25.398426 6.9967732 17.097635 3.8490279,1
-304.91 107.896034 -16.027292 -10.277209 17.010418 5.3423843 8.086912 -4.1301856 -14.736613 -19.69273 -10.273085 -0.4087585 10.826912 4.639633 10.509285 30.980968 51.453773 55.340427 38.282818 20.061722,7
-191.81293 50.49494 -89.17582 23.890316 -17.217224 28.349262 -17.806894 17.327187 -11.8789015 7.4645915 -18.098616 -3.902703 11.664606 9.115637 10.922502 20.03282 18.18544 -3.3364954 5.7229247 -8.333365,7
-363.46472 48.041798 -3.163354 9.956275 -0.33890048 15.658566 12.996548 16.757353 1.5746531 -7.9059906 -11.547804 14.52589 23.180176 7.374098 -10.207379 -4.7116246 18.855381 29.25577 27.048159 21.594378,1
-281.3298 89.434784 -15.111948 11.552524 -17.50366 -2.4917345 -13.440775 3.4650013 10.660969 22.370207 11.854735 5.663616 0.5859117 -1.7566327 -0.33517516 7.6456776 9.222459 15.939226 22.972303 16.474724,1
-419.65723 39.83025 -39.92957 -17.11415 -5.3779817 8.489536 17.766182 16.841248 7.6297593 -9.693666 -10.344871 3.729425 22.8227 22.43922 0.72064084 -8.512594 5.680325 19.09659 13.958189 10.793627,3
-318.10803 188.75298 99.48611 33.273777 18.369772 8.554311 6.9298105 0.3330892 0.07448133 -4.293615 -5.9498296 -5.588146 1.4045786 3.9276652 -0.91064024 -6.5586796 -8.921404 -6.1964903 -0.7620144 6.3653994,0
-377.71686 30.848635 -78.72708 -35.465645 -23.207018 -1.657232 28.67531 44.221504 19.198742 4.859184 -32.41999 -19.449274 23.469152 46.002846 13.881661 -18.029734 -15.20713 5.31365 12.314604 -2.0887153,2
-257.65 112.80221 -97.28381 -8.58526 15.511661 36.411808 14.04503 -7.363753 1.7639625 -7.23413 -14.180256 4.4792676 -6.1548057 -31.20796 -1.063196 23.602474 -2.642429 -11.207757 15.01314 7.950426,3
-262.08167 159.12929 0.7797252 16.707172 2.8269846 -1.9415604 18.208876 9.698418 -9.733577 5.447476 1.0762107 -8.268628 -13.858346 -24.826927 -19.614758 -11.056342 -2.6719744 3.246638 6.429616 -3.884845,2
-242.22534 166.69481 -37.797657 -38.867836 11.577834 59.355923 17.226221 1.9567479 -6.4803567 -6.8821793 -2.1654546 -6.605905 -7.359178 -17.415304 7.3175755 13.169993 1.7787838 -2.634097 11.362152 12.439464,3
-325.63022 69.421844 -4.3814163 13.153261 2.6968057 15.477915 -6.3889713 0.81011355 5.7040477 7.8251615 -25.202944 3.8894186 25.437826 7.1539316 -7.6915407 21.336817 17.42982 8.842107 21.43814 14.0768,1
-341.47418 50.886913 -74.04861 -19.326832 -30.303232 -11.486894 -21.225355 0.39333647 15.328691 25.934282 18.69406 1.2425591 -21.68382 -28.234425 -9.437969 16.372072 28.73997 13.3427925 12.403456 16.041779,3
-346.55884 30.406048 -9.39839 4.9438915 -21.709814 -6.140606 -11.983289 8.62762 20.357853 39.449024 22.986937 6.607295 -15.115166 -27.507662 -9.171916 17.583792 29.112581 27.214375 18.658262 16.852743,1
-247.65631 53.185097 -9.365141 -8.937759 7.242178 15.376961 13.346264 22.290165 23.14721 20.108438 16.291328 -3.1780326 -4.313089 -9.928552 6.65344 32.88941 34.158756 27.500906 20.359234 15.96517,7
-221.37914 113.80131 -88.58598 30.38627 -4.159209 2.165668 -19.48699 -8.9547205 -11.249198 1.0592082 -9.128569 -12.600194 -13.624282 -26.2739 -12.674 -6.973875 1.7515285 -1.5976655 -16.279203 -13.299856,5
-270.74545 78.47966 -30.221838 8.434278 -10.042255 8.375895 -2.8317199 11.493332 8.379029 19.127363 21.488373 15.681795 13.372336 -3.5234523 -13.924002 -10.567367 5.977872 18.822182 16.332726 24.886635,7
-320.607 48.351246 -34.970886 -7.7001214 8.468462 42.063473 34.042904 23.027956 -11.090463 -12.108016 -2.5633814 19.18247 24.14317 -0.14169464 -0.7626528 17.69627 32.740425 28.18634 11.20663 7.200072,7
-286.47903 178.73871 55.22237 19.438707 21.126955 28.34914 -1.8437488 -7.263324 -4.120006 1.7441972 -4.1337976 -9.869041 -10.009325 -1.3878174 -1.633198 -7.339413 -11.784023 -9.963053 -4.749131 0.35300434,0
-245.40523 69.76641 -83.04134 9.260461 14.375747 37.41941 -21.56784 -5.9246974 -28.596844 -7.0149 -14.856834 8.225714 -15.473532 -15.825313 1.206338 3.6613524 4.6189146 7.2677836 53.622227 39.323814,3
-270.78098 126.8553 -95.95597 3.598508 15.035433 26.745678 2.7125404 -19.306173 -7.578726 -1.4782423 -3.652214 -4.726761 -3.5949311 -22.92079 -6.080045 7.7013183 1.9325167 16.596483 47.28338 51.489193,3
-304.29858 80.8455 -84.263115 -41.651146 -28.191952 -21.267319 0.82275975 32.906635 40.21359 36.31278 13.5590725 -4.283785 -19.162453 -13.378511 22.49768 36.82188 18.467323 -9.251393 -1.9326482 14.329078,2
-241.2945 58.75097 -27.818949 4.6598573 10.660926 24.257378 14.71285 12.184949 -15.628433 -1.5982678 8.306206 39.383713 15.794517 -18.60757 -11.32793 17.297873 7.3206034 -3.2058735 7.955428 2.0441966,6
-323.28778 66.03194 -7.5349517 0.4256163 2.2618845 7.0384088 3.4822047 2.773522 7.683013 22.476755 35.68262 35.05687 37.21568 10.271373 -2.0991747 -12.678573 -7.957084 12.127037 20.15988 12.135066,7
-248.50653 75.272285 -11.866282 34.97698 -4.4885297 -5.7538605 -18.341188 3.051717 -1.4368587 21.545582 16.186584 34.09916 19.45447 10.390702 -6.192761 -13.537702 -4.928462 17.712614 25.182974 14.15017,1
-281.85583 83.05157 -78.149925 16.522446 -12.300911 2.3260028 -11.724558 -16.793371 -23.19012 -21.190039 -23.02012 -6.3506107 -13.126159 -15.752404 -6.4211817 -2.400605 0.08764289 7.831328 28.970873 42.752525,5
-264.93973 68.83912 -70.11291 -11.41223 -17.686506 11.096095 -24.250269 1.24844 -7.7702723 -5.7578144 -15.463443 6.887753 24.51346 24.790895 26.292011 12.043233 -2.892459 -17.712097 -5.7975426 4.102792,3
-267.80594 163.66293 -57.710415 -1.7799171 13.209796 -0.36174735 4.1336055 0.9066978 -4.2603974 3.7724946 -1.5619156 7.1578026 22.588306 15.907636 2.5349934 -7.6899595 -11.008138 -20.040934 -23.755022 -31.669939,2
-443.27472 119.45487 38.274933 24.153168 7.041381 0.9975797 -5.8434815 -10.011781 -10.843474 -4.4453516 -3.355609 8.929171 23.942389 29.371756 26.158545 12.617719 -1.441512 -8.574519 -6.6642194 3.4343903,1
-149.66362 140.63155 -39.530663 28.639704 3.0538063 20.729313 -17.22404 4.620479 -10.983867 -4.426202 -6.449946 -4.912375 -7.8335285 -0.41024673 -7.977084 -4.9112997 -1.4159352 -5.3327413 -3.4983487 0.20444037,0
-245.22939 85.86413 -33.31072 9.385657 3.3606048 5.78256 8.949179 16.677858 12.239788 13.992718 -8.339071 -8.277028 9.85534 29.19159 20.435442 0.19955389 -16.391344 -1.5849639 7.2639337 1.2662228,6
-265.13467 65.23401 -13.223302 18.138067 2.897551 -2.539992 -3.2110753 3.632596 5.670369 14.851068 23.622545 28.56285 23.166992 11.3024025 -13.367773 -28.325891 -12.579303 11.517199 12.458387 2.8694444,6
-212.83641 215.00488 21.076677 14.294036 19.98899 26.65176 -11.493389 -7.347964 -8.299669 6.922223 1.0453548 -7.8620887 -12.727239 -5.1431704 3.0224326 -2.7638419 -8.845943 -1.1412821 5.206925 -1.3233539,0
-399.2879 122.7699 71.314384 22.724089 24.142157 11.67319 9.702685 -0.24946484 0.14872147 -2.2514124 -3.2185419 -3.3310246 -0.53427404 -0.31513727 1.062169 1.4683965 1.8815253 0.67024 -1.0154761 -0.522474,4
-343.83017 106.881165 -29.67964 -11.963631 7.682085 -12.81182 -13.987404 -9.088597 -13.5228615 -16.246614 -8.879406 -6.9317985 -13.999383 -10.427234 -6.486467 -5.741515 8.35774 21.083288 28.911192 39.99459,5
-246.35014 182.91916 34.840183 14.451571 24.243309 21.274416 -6.8513813 -11.391012 -8.106725 -3.8847136 -7.9420104 -11.174151 -7.1006527 0.71664727 4.166417 -2.2945209 -5.9432697 -4.8117576 -3.8827631 -4.2597704,0
-236.05208 188.68343 26.187666 17.82275 21.815613 20.595758 -6.339821 -10.919952 -11.213833 -3.655564 -7.099375 -11.125293 -11.540031 -6.9446864 2.8184059 -0.2000233 -6.8758597 -5.9755588 -2.7231224 -4.4282346,0
-265.69205 137.0605 -6.3788433 24.051325 8.789235 4.7815948 -6.99 -7.133924 -7.3414464 4.0400147 -3.8233504 -7.7225757 -12.021585 -7.744491 0.039286055 0.094423264 -2.7401636 -3.976672 0.8610131 -4.1315393,1
-256.713 112.56948 -76.94912 -11.721742 -19.29454 -9.080164 -25.626797 -9.79881 -10.965165 13.988299 20.763288 37.29835 38.629128 28.570282 12.531089 -21.28881 -23.21992 7.8456945 25.680172 -0.1191226,2
